event_hour,site_id,site_name,event_count,alert_count,avg_temperature_c,avg_battery_pct
2026-05-04 18:00:00,S006,Facility 6,8,1,18.375,26.61428571428571
2026-05-04 18:00:00,S007,Facility 7,3,0,25.03333333333333,34.0
2026-05-04 18:00:00,S008,Facility 8,6,0,19.46666666666667,39.61666666666667
2026-05-04 18:00:00,S009,Facility 9,12,0,21.308333333333334,52.019999999999996
2026-05-04 18:00:00,S010,Facility 10,5,1,24.16,70.34
2026-05-04 18:00:00,S011,Facility 11,4,0,22.575,48.833333333333336
2026-05-04 18:00:00,S012,Facility 12,4,0,19.7,46.224999999999994
2026-05-04 18:00:00,S013,Facility 13,6,0,25.183333333333334,60.05999999999999
2026-05-04 18:00:00,S014,Facility 14,8,0,19.6,52.075
2026-05-04 19:00:00,S001,Facility 1,7,1,18.342857142857145,53.220000000000006
2026-05-04 19:00:00,S002,Facility 2,9,0,20.799999999999997,54.528571428571425
2026-05-04 19:00:00,S003,Facility 3,5,0,19.1,50.75
2026-05-04 19:00:00,S004,Facility 4,7,2,17.914285714285715,40.6
2026-05-04 19:00:00,S005,Facility 5,4,1,22.775,52.1
2026-05-04 19:00:00,S006,Facility 6,3,0,22.566666666666666,54.0
2026-05-04 19:00:00,S007,Facility 7,7,1,21.042857142857144,43.61666666666667
2026-05-04 19:00:00,S008,Facility 8,4,1,21.05,63.400000000000006
2026-05-04 19:00:00,S009,Facility 9,4,1,23.8,27.400000000000002
2026-05-04 19:00:00,S010,Facility 10,3,1,21.366666666666664,51.3
2026-05-04 19:00:00,S011,Facility 11,10,4,21.5,62.099999999999994
2026-05-04 19:00:00,S012,Facility 12,8,2,21.5375,47.042857142857144
2026-05-04 19:00:00,S013,Facility 13,8,1,22.05,38.125
2026-05-04 19:00:00,S014,Facility 14,5,0,17.6,23.119999999999997
2026-05-04 20:00:00,S001,Facility 1,9,1,20.92222222222222,63.900000000000006
2026-05-04 20:00:00,S002,Facility 2,7,1,20.12857142857143,38.457142857142856
2026-05-04 20:00:00,S003,Facility 3,7,1,19.142857142857142,75.08333333333333
2026-05-04 20:00:00,S004,Facility 4,3,1,17.833333333333332,45.73333333333333
2026-05-04 20:00:00,S005,Facility 5,5,0,23.36,58.23333333333334
2026-05-04 20:00:00,S006,Facility 6,3,1,24.0,74.85
2026-05-04 20:00:00,S007,Facility 7,6,2,25.683333333333334,32.8
2026-05-04 20:00:00,S008,Facility 8,2,0,25.6,52.65
2026-05-04 20:00:00,S009,Facility 9,6,1,18.650000000000002,49.833333333333336
2026-05-04 20:00:00,S010,Facility 10,7,0,19.542857142857144,54.339999999999996
2026-05-04 20:00:00,S011,Facility 11,7,2,19.32857142857143,46.839999999999996
2026-05-04 20:00:00,S012,Facility 12,10,1,21.27,48.269999999999996
2026-05-04 20:00:00,S013,Facility 13,9,2,20.12222222222222,58.300000000000004
2026-05-04 20:00:00,S014,Facility 14,2,0,18.4,40.150000000000006
2026-05-04 21:00:00,S001,Facility 1,13,1,21.95384615384615,51.63333333333333
2026-05-04 21:00:00,S002,Facility 2,3,0,20.033333333333335,33.766666666666666
2026-05-04 21:00:00,S003,Facility 3,13,2,19.77692307692308,36.489999999999995
2026-05-04 21:00:00,S004,Facility 4,6,2,18.283333333333335,33.61666666666667
2026-05-04 21:00:00,S005,Facility 5,3,0,22.96666666666667,32.3
2026-05-04 21:00:00,S006,Facility 6,3,0,18.233333333333334,38.85
2026-05-04 21:00:00,S007,Facility 7,6,1,24.666666666666668,62.949999999999996
2026-05-04 21:00:00,S008,Facility 8,4,0,19.675,42.266666666666666
2026-05-04 21:00:00,S009,Facility 9,10,1,21.06,46.04
2026-05-04 21:00:00,S010,Facility 10,6,1,18.383333333333333,40.28333333333333
2026-05-04 21:00:00,S011,Facility 11,7,0,21.099999999999998,63.88333333333333
2026-05-04 21:00:00,S012,Facility 12,3,0,25.03333333333333,53.23333333333333
2026-05-04 21:00:00,S013,Facility 13,6,0,19.7,57.06666666666667
2026-05-04 21:00:00,S014,Facility 14,3,0,20.966666666666665,21.549999999999997
2026-05-04 22:00:00,S001,Facility 1,13,1,18.953846153846154,52.21666666666667
2026-05-04 22:00:00,S002,Facility 2,2,0,18.8,45.1
2026-05-04 22:00:00,S003,Facility 3,12,0,21.375,36.89
2026-05-04 22:00:00,S004,Facility 4,2,0,22.15,52.3
2026-05-04 22:00:00,S005,Facility 5,2,1,23.75,99.8
2026-05-04 22:00:00,S006,Facility 6,2,0,21.8,91.4
2026-05-04 22:00:00,S007,Facility 7,4,1,26.65,48.9
2026-05-04 22:00:00,S008,Facility 8,8,0,19.6,55.3875
2026-05-04 22:00:00,S009,Facility 9,8,0,20.5875,57.6125
2026-05-04 22:00:00,S010,Facility 10,8,0,22.2375,57.050000000000004
2026-05-04 22:00:00,S011,Facility 11,6,0,23.61666666666667,59.01666666666667
2026-05-04 22:00:00,S012,Facility 12,7,2,20.47142857142857,73.14285714285714
2026-05-04 22:00:00,S013,Facility 13,9,4,22.066666666666666,44.612500000000004
2026-05-04 22:00:00,S014,Facility 14,9,2,24.022222222222222,43.775
2026-05-04 23:00:00,S001,Facility 1,8,0,18.7,37.0375
2026-05-04 23:00:00,S002,Facility 2,3,1,20.533333333333335,80.13333333333334
2026-05-04 23:00:00,S003,Facility 3,12,1,22.391666666666666,48.96666666666667
2026-05-04 23:00:00,S004,Facility 4,8,0,15.975,42.699999999999996
2026-05-04 23:00:00,S005,Facility 5,1,0,13.2,95.8
2026-05-04 23:00:00,S006,Facility 6,4,0,20.35,37.975
2026-05-04 23:00:00,S007,Facility 7,7,1,19.2,49.699999999999996
2026-05-04 23:00:00,S008,Facility 8,5,0,21.6,58.7
2026-05-04 23:00:00,S009,Facility 9,7,1,22.042857142857144,52.271428571428565
2026-05-04 23:00:00,S010,Facility 10,5,0,20.94,48.32
2026-05-04 23:00:00,S011,Facility 11,10,1,21.91,42.47777777777778
2026-05-04 23:00:00,S012,Facility 12,4,0,22.85,55.050000000000004
2026-05-04 23:00:00,S013,Facility 13,8,1,20.175,48.4375
2026-05-04 23:00:00,S014,Facility 14,6,1,24.733333333333334,54.56666666666666
2026-05-05 00:00:00,S001,Facility 1,13,3,20.284615384615385,42.15
2026-05-05 00:00:00,S002,Facility 2,5,0,19.28,53.3
2026-05-05 00:00:00,S003,Facility 3,15,1,20.466666666666665,47.58571428571429
2026-05-05 00:00:00,S004,Facility 4,7,0,23.985714285714288,42.785714285714285
2026-05-05 00:00:00,S005,Facility 5,1,0,31.7,70.0
2026-05-05 00:00:00,S006,Facility 6,7,0,21.97142857142857,39.128571428571426
2026-05-05 00:00:00,S007,Facility 7,5,1,23.68,65.125
2026-05-05 00:00:00,S008,Facility 8,9,1,22.966666666666665,49.875
2026-05-05 00:00:00,S009,Facility 9,5,0,16.16,70.38
2026-05-05 00:00:00,S010,Facility 10,8,2,22.275,45.3375
2026-05-05 00:00:00,S011,Facility 11,8,0,20.975,44.775
2026-05-05 00:00:00,S012,Facility 12,5,1,21.919999999999998,39.54
2026-05-05 00:00:00,S013,Facility 13,8,0,20.3625,64.94285714285715
2026-05-05 00:00:00,S014,Facility 14,5,1,21.72,68.42
2026-05-05 01:00:00,S001,Facility 1,6,0,24.45,31.740000000000002
2026-05-05 01:00:00,S002,Facility 2,6,0,19.599999999999998,60.06666666666666
2026-05-05 01:00:00,S003,Facility 3,7,1,22.599999999999998,47.51428571428572
2026-05-05 01:00:00,S004,Facility 4,8,0,21.3875,41.1
2026-05-05 01:00:00,S005,Facility 5,4,1,18.825,14.95
2026-05-05 01:00:00,S006,Facility 6,2,0,20.6,96.65
2026-05-05 01:00:00,S007,Facility 7,4,0,25.475,52.975
2026-05-05 01:00:00,S008,Facility 8,2,0,24.5,61.95
2026-05-05 01:00:00,S009,Facility 9,13,1,21.23076923076923,37.675000000000004
2026-05-05 01:00:00,S010,Facility 10,9,0,21.08888888888889,36.12222222222223
2026-05-05 01:00:00,S011,Facility 11,7,1,21.7,32.78333333333333
2026-05-05 01:00:00,S012,Facility 12,4,0,18.225,30.25
2026-05-05 01:00:00,S013,Facility 13,5,0,22.1,38.96
2026-05-05 01:00:00,S014,Facility 14,7,0,20.37142857142857,41.57142857142857
2026-05-05 02:00:00,S001,Facility 1,8,1,20.5625,40.871428571428574
2026-05-05 02:00:00,S002,Facility 2,1,0,22.7,47.0
2026-05-05 02:00:00,S003,Facility 3,11,1,22.71818181818182,53.22222222222222
2026-05-05 02:00:00,S004,Facility 4,7,2,20.071428571428573,51.871428571428574
2026-05-05 02:00:00,S005,Facility 5,3,1,22.8,25.566666666666666
2026-05-05 02:00:00,S006,Facility 6,5,1,17.98,69.25999999999999
2026-05-05 02:00:00,S007,Facility 7,5,1,23.580000000000002,45.9
2026-05-05 02:00:00,S008,Facility 8,3,1,24.366666666666664,25.099999999999998
2026-05-05 02:00:00,S009,Facility 9,10,2,20.919999999999998,37.410000000000004
2026-05-05 02:00:00,S010,Facility 10,12,1,23.900000000000002,54.51818181818181
2026-05-05 02:00:00,S011,Facility 11,11,3,21.454545454545453,42.0
2026-05-05 02:00:00,S012,Facility 12,6,2,19.366666666666667,45.824999999999996
2026-05-05 02:00:00,S013,Facility 13,9,2,19.733333333333334,38.85
2026-05-05 02:00:00,S014,Facility 14,5,0,20.84,46.44
2026-05-05 03:00:00,S001,Facility 1,13,0,18.223076923076924,44.96
2026-05-05 03:00:00,S002,Facility 2,7,0,21.0,51.97142857142857
2026-05-05 03:00:00,S003,Facility 3,7,1,18.842857142857145,41.699999999999996
2026-05-05 03:00:00,S004,Facility 4,4,0,17.25,66.10000000000001
2026-05-05 03:00:00,S005,Facility 5,2,0,19.549999999999997,31.3
2026-05-05 03:00:00,S006,Facility 6,3,0,17.566666666666666,55.70000000000001
2026-05-05 03:00:00,S007,Facility 7,9,2,19.966666666666665,69.5125
2026-05-05 03:00:00,S008,Facility 8,3,1,21.866666666666664,37.15
2026-05-05 03:00:00,S009,Facility 9,7,0,22.400000000000002,34.1
2026-05-05 03:00:00,S010,Facility 10,7,1,19.842857142857145,52.199999999999996
2026-05-05 03:00:00,S011,Facility 11,8,2,20.2125,39.7625
2026-05-05 03:00:00,S012,Facility 12,8,4,16.7375,52.45
2026-05-05 03:00:00,S013,Facility 13,7,1,20.385714285714283,55.61666666666667
2026-05-05 03:00:00,S014,Facility 14,3,0,17.73333333333333,49.3
2026-05-05 04:00:00,S001,Facility 1,8,2,20.7,45.0875
2026-05-05 04:00:00,S002,Facility 2,7,3,17.985714285714284,63.86666666666667
2026-05-05 04:00:00,S003,Facility 3,7,0,20.82857142857143,55.88333333333333
2026-05-05 04:00:00,S004,Facility 4,6,0,20.083333333333332,58.38333333333333
2026-05-05 04:00:00,S005,Facility 5,7,2,23.442857142857143,42.41428571428571
2026-05-05 04:00:00,S006,Facility 6,5,1,20.56,56.6
2026-05-05 04:00:00,S007,Facility 7,5,0,23.34,63.98
2026-05-05 04:00:00,S008,Facility 8,8,1,19.675,58.528571428571425
2026-05-05 04:00:00,S009,Facility 9,5,1,24.8,54.3
2026-05-05 04:00:00,S010,Facility 10,3,0,24.433333333333334,73.63333333333334
2026-05-05 04:00:00,S011,Facility 11,6,2,22.883333333333336,34.2
2026-05-05 04:00:00,S012,Facility 12,5,0,18.619999999999997,49.42
2026-05-05 04:00:00,S013,Facility 13,4,1,22.325,50.150000000000006
2026-05-05 04:00:00,S014,Facility 14,8,0,24.0125,51.724999999999994
2026-05-05 05:00:00,S001,Facility 1,7,0,21.685714285714287,47.9
2026-05-05 05:00:00,S002,Facility 2,8,1,21.35,49.9375
2026-05-05 05:00:00,S003,Facility 3,8,0,23.625,44.67142857142857
2026-05-05 05:00:00,S004,Facility 4,8,1,19.75,44.699999999999996
2026-05-05 05:00:00,S005,Facility 5,3,0,24.03333333333333,54.26666666666667
2026-05-05 05:00:00,S006,Facility 6,4,1,22.775,51.23333333333334
2026-05-05 05:00:00,S007,Facility 7,5,2,23.9,57.275
2026-05-05 05:00:00,S008,Facility 8,6,2,21.05,49.666666666666664
2026-05-05 05:00:00,S009,Facility 9,4,0,20.224999999999998,70.925
2026-05-05 05:00:00,S010,Facility 10,7,2,20.342857142857145,53.25714285714286
2026-05-05 05:00:00,S011,Facility 11,8,2,19.775000000000002,44.9375
2026-05-05 05:00:00,S012,Facility 12,6,1,18.483333333333334,53.96
2026-05-05 05:00:00,S013,Facility 13,7,0,19.585714285714285,45.31428571428571
2026-05-05 05:00:00,S014,Facility 14,6,0,19.900000000000002,27.566666666666663
2026-05-05 06:00:00,S001,Facility 1,6,1,22.2,46.75
2026-05-05 06:00:00,S002,Facility 2,3,1,21.099999999999998,64.10000000000001
2026-05-05 06:00:00,S003,Facility 3,4,1,21.0,75.85
2026-05-05 06:00:00,S004,Facility 4,9,2,20.6,65.72222222222223
2026-05-05 06:00:00,S005,Facility 5,8,0,20.15,57.975
2026-05-05 06:00:00,S006,Facility 6,6,2,20.5,57.15
2026-05-05 06:00:00,S007,Facility 7,7,1,18.914285714285715,30.439999999999998
2026-05-05 06:00:00,S008,Facility 8,8,2,21.175,56.8
2026-05-05 06:00:00,S009,Facility 9,6,0,20.599999999999998,46.35
2026-05-05 06:00:00,S010,Facility 10,6,0,20.083333333333332,69.84
2026-05-05 06:00:00,S011,Facility 11,1,0,13.8,69.8
2026-05-05 06:00:00,S012,Facility 12,7,2,21.771428571428572,60.98333333333333
2026-05-05 06:00:00,S013,Facility 13,1,0,20.0,37.5
2026-05-05 06:00:00,S014,Facility 14,7,0,21.157142857142855,52.06666666666667
2026-05-05 07:00:00,S001,Facility 1,8,2,19.3125,54.58571428571429
2026-05-05 07:00:00,S002,Facility 2,7,2,22.414285714285715,44.42
2026-05-05 07:00:00,S003,Facility 3,9,1,20.666666666666668,50.7625
2026-05-05 07:00:00,S004,Facility 4,11,1,19.79090909090909,45.970000000000006
2026-05-05 07:00:00,S005,Facility 5,3,0,22.166666666666668,58.96666666666667
2026-05-05 07:00:00,S006,Facility 6,1,0,21.3,80.8
2026-05-05 07:00:00,S007,Facility 7,4,0,22.025000000000002,28.875
2026-05-05 07:00:00,S008,Facility 8,7,1,21.7,52.214285714285715
2026-05-05 07:00:00,S009,Facility 9,9,0,22.266666666666666,44.37777777777777
2026-05-05 07:00:00,S010,Facility 10,13,3,21.184615384615384,46.925000000000004
2026-05-05 07:00:00,S011,Facility 11,10,0,22.57,54.07000000000001
2026-05-05 07:00:00,S012,Facility 12,7,3,20.599999999999998,51.971428571428575
2026-05-05 07:00:00,S013,Facility 13,5,1,19.66,81.8
2026-05-05 07:00:00,S014,Facility 14,5,0,17.78,52.2
2026-05-05 08:00:00,S001,Facility 1,13,2,22.207692307692305,53.31666666666666
2026-05-05 08:00:00,S002,Facility 2,4,0,24.475,36.76666666666667
2026-05-05 08:00:00,S003,Facility 3,10,1,20.04,61.23
2026-05-05 08:00:00,S004,Facility 4,3,2,21.133333333333333,43.45
2026-05-05 08:00:00,S005,Facility 5,2,0,16.45,69.2
2026-05-05 08:00:00,S006,Facility 6,2,0,20.799999999999997,75.65
2026-05-05 08:00:00,S007,Facility 7,4,1,22.275,29.25
2026-05-05 08:00:00,S008,Facility 8,3,0,25.866666666666664,39.43333333333333
2026-05-05 08:00:00,S009,Facility 9,9,3,21.555555555555557,49.375
2026-05-05 08:00:00,S010,Facility 10,6,0,22.96666666666667,51.449999999999996
2026-05-05 08:00:00,S011,Facility 11,6,3,20.783333333333335,30.900000000000002
2026-05-05 08:00:00,S012,Facility 12,9,1,23.144444444444446,57.833333333333336
2026-05-05 08:00:00,S013,Facility 13,5,1,25.52,41.300000000000004
2026-05-05 08:00:00,S014,Facility 14,4,0,21.7,59.76666666666667
2026-05-05 09:00:00,S001,Facility 1,10,0,19.09,35.53333333333333
2026-05-05 09:00:00,S002,Facility 2,3,0,28.166666666666668,40.0
2026-05-05 09:00:00,S003,Facility 3,10,1,21.93,52.64
2026-05-05 09:00:00,S004,Facility 4,5,2,21.02,43.7
2026-05-05 09:00:00,S005,Facility 5,3,1,18.8,81.43333333333334
2026-05-05 09:00:00,S006,Facility 6,3,1,25.900000000000002,44.46666666666667
2026-05-05 09:00:00,S007,Facility 7,3,0,20.400000000000002,45.96666666666667
2026-05-05 09:00:00,S008,Facility 8,5,1,19.779999999999998,57.279999999999994
2026-05-05 09:00:00,S009,Facility 9,10,1,21.5,67.33333333333333
2026-05-05 09:00:00,S010,Facility 10,6,0,23.03333333333333,58.98333333333333
2026-05-05 09:00:00,S011,Facility 11,9,0,19.9,59.975
2026-05-05 09:00:00,S012,Facility 12,9,1,20.266666666666666,50.2875
2026-05-05 09:00:00,S013,Facility 13,8,3,21.1875,69.7625
2026-05-05 10:00:00,S001,Facility 1,10,2,20.53,33.4125
2026-05-05 10:00:00,S002,Facility 2,9,2,22.788888888888888,31.922222222222224
2026-05-05 10:00:00,S003,Facility 3,5,0,24.380000000000003,40.92
2026-05-05 10:00:00,S004,Facility 4,3,0,21.566666666666666,65.3
2026-05-05 10:00:00,S005,Facility 5,6,0,17.95,40.8
2026-05-05 10:00:00,S006,Facility 6,4,0,21.025,34.4
2026-05-05 10:00:00,S007,Facility 7,8,1,20.1,62.0875
2026-05-05 10:00:00,S008,Facility 8,7,0,21.342857142857145,45.29999999999999
2026-05-05 10:00:00,S009,Facility 9,10,2,20.61,41.35
2026-05-05 10:00:00,S010,Facility 10,5,0,21.380000000000003,40.62
2026-05-05 10:00:00,S011,Facility 11,6,1,18.016666666666666,39.166666666666664
2026-05-05 10:00:00,S012,Facility 12,4,0,17.975,50.375
2026-05-05 10:00:00,S013,Facility 13,6,0,19.75,23.860000000000003
2026-05-05 10:00:00,S014,Facility 14,5,2,21.380000000000003,35.18
2026-05-05 11:00:00,S001,Facility 1,8,0,18.4125,49.2125
2026-05-05 11:00:00,S002,Facility 2,3,0,20.900000000000002,14.566666666666668
2026-05-05 11:00:00,S003,Facility 3,9,0,21.38888888888889,47.825
2026-05-05 11:00:00,S004,Facility 4,6,0,17.766666666666666,51.15
2026-05-05 11:00:00,S005,Facility 5,5,0,20.32,44.519999999999996
2026-05-05 11:00:00,S006,Facility 6,3,1,24.633333333333336,33.06666666666667
2026-05-05 11:00:00,S007,Facility 7,7,1,20.37142857142857,40.07142857142857
2026-05-05 11:00:00,S008,Facility 8,7,2,21.728571428571428,47.47142857142857
2026-05-05 11:00:00,S009,Facility 9,2,0,18.4,41.1
2026-05-05 11:00:00,S010,Facility 10,10,3,21.490000000000002,48.33
2026-05-05 11:00:00,S011,Facility 11,7,0,19.17142857142857,57.42857142857143
2026-05-05 11:00:00,S012,Facility 12,9,1,21.844444444444445,51.84444444444445
2026-05-05 11:00:00,S013,Facility 13,4,1,22.25,47.725
2026-05-05 11:00:00,S014,Facility 14,8,0,22.9125,43.44285714285714
2026-05-05 12:00:00,S001,Facility 1,9,1,20.055555555555557,38.628571428571426
2026-05-05 12:00:00,S002,Facility 2,3,0,26.599999999999998,20.900000000000002
2026-05-05 12:00:00,S003,Facility 3,4,0,26.55,35.63333333333333
2026-05-05 12:00:00,S004,Facility 4,8,2,22.0375,51.300000000000004
2026-05-05 12:00:00,S005,Facility 5,4,1,24.275,53.5
2026-05-05 12:00:00,S006,Facility 6,6,0,18.2,42.06666666666667
2026-05-05 12:00:00,S007,Facility 7,5,1,17.5,70.6
2026-05-05 12:00:00,S008,Facility 8,9,0,20.688888888888886,40.5
2026-05-05 12:00:00,S009,Facility 9,4,0,16.6,14.6
2026-05-05 12:00:00,S010,Facility 10,11,0,24.154545454545453,68.5875
2026-05-05 12:00:00,S011,Facility 11,5,0,22.9,52.959999999999994
2026-05-05 12:00:00,S012,Facility 12,8,0,21.1,41.24285714285714
2026-05-05 12:00:00,S013,Facility 13,6,1,23.099999999999998,29.860000000000003
2026-05-05 12:00:00,S014,Facility 14,2,0,17.950000000000003,32.45
2026-05-05 13:00:00,S001,Facility 1,11,0,19.072727272727274,57.95
2026-05-05 13:00:00,S002,Facility 2,1,0,30.5,17.4
2026-05-05 13:00:00,S003,Facility 3,15,2,21.14,53.792857142857144
2026-05-05 13:00:00,S004,Facility 4,15,1,19.740000000000002,43.94285714285714
2026-05-05 13:00:00,S005,Facility 5,4,0,20.825,45.075
2026-05-05 13:00:00,S006,Facility 6,5,1,17.86,55.64000000000001
2026-05-05 13:00:00,S007,Facility 7,6,1,25.0,54.48
2026-05-05 13:00:00,S008,Facility 8,6,1,18.766666666666666,46.93333333333333
2026-05-05 13:00:00,S009,Facility 9,12,3,21.650000000000002,49.5
2026-05-05 13:00:00,S010,Facility 10,9,3,21.822222222222223,48.175
2026-05-05 13:00:00,S011,Facility 11,6,2,23.016666666666666,59.199999999999996
2026-05-05 13:00:00,S012,Facility 12,5,0,21.04,55.92
2026-05-05 13:00:00,S013,Facility 13,8,0,21.7125,38.825
2026-05-05 13:00:00,S014,Facility 14,7,1,25.414285714285715,55.714285714285715
2026-05-05 14:00:00,S001,Facility 1,8,1,18.975,73.61428571428571
2026-05-05 14:00:00,S002,Facility 2,7,0,25.057142857142857,64.28333333333333
2026-05-05 14:00:00,S003,Facility 3,9,1,18.677777777777777,58.8
2026-05-05 14:00:00,S004,Facility 4,6,1,19.916666666666668,61.120000000000005
2026-05-05 14:00:00,S005,Facility 5,4,0,18.325,59.575
2026-05-05 14:00:00,S006,Facility 6,2,0,22.35,45.449999999999996
2026-05-05 14:00:00,S007,Facility 7,3,0,24.400000000000002,39.2
2026-05-05 14:00:00,S008,Facility 8,8,0,21.8625,39.916666666666664
2026-05-05 14:00:00,S009,Facility 9,4,0,19.425,53.224999999999994
2026-05-05 14:00:00,S010,Facility 10,7,0,23.099999999999998,64.66666666666667
2026-05-05 14:00:00,S011,Facility 11,7,0,22.085714285714285,56.03333333333334
2026-05-05 14:00:00,S012,Facility 12,9,2,21.644444444444446,36.175
2026-05-05 14:00:00,S013,Facility 13,9,1,20.077777777777776,49.15
2026-05-05 14:00:00,S014,Facility 14,6,0,23.616666666666664,60.46
2026-05-05 15:00:00,S001,Facility 1,10,3,21.69,59.06
2026-05-05 15:00:00,S002,Facility 2,9,3,20.61111111111111,58.01111111111111
2026-05-05 15:00:00,S003,Facility 3,3,0,21.400000000000002,64.76666666666667
2026-05-05 15:00:00,S004,Facility 4,10,1,18.54,58.300000000000004
2026-05-05 15:00:00,S005,Facility 5,4,0,20.725,89.9
2026-05-05 15:00:00,S006,Facility 6,2,0,20.15,51.05
2026-05-05 15:00:00,S007,Facility 7,3,1,23.866666666666664,42.05
2026-05-05 15:00:00,S008,Facility 8,5,0,23.44,75.13333333333334
2026-05-05 15:00:00,S009,Facility 9,9,3,22.41111111111111,54.78888888888889
2026-05-05 15:00:00,S010,Facility 10,20,3,22.490000000000002,52.39411764705883
2026-05-05 15:00:00,S011,Facility 11,7,1,22.428571428571427,46.48571428571428
2026-05-05 15:00:00,S012,Facility 12,6,0,22.683333333333334,70.16
2026-05-05 15:00:00,S013,Facility 13,10,1,17.75,52.72222222222222
2026-05-05 15:00:00,S014,Facility 14,3,1,17.7,65.86666666666666
2026-05-05 16:00:00,S001,Facility 1,8,0,20.325,45.324999999999996
2026-05-05 16:00:00,S002,Facility 2,6,0,25.116666666666664,57.0
2026-05-05 16:00:00,S003,Facility 3,10,0,23.66,48.1375
2026-05-05 16:00:00,S004,Facility 4,5,1,21.24,52.56
2026-05-05 16:00:00,S005,Facility 5,2,0,18.5,51.55
2026-05-05 16:00:00,S006,Facility 6,7,1,19.842857142857145,69.68571428571428
2026-05-05 16:00:00,S007,Facility 7,3,1,22.133333333333336,35.733333333333334
2026-05-05 16:00:00,S008,Facility 8,7,0,20.24285714285714,60.15714285714286
2026-05-05 16:00:00,S009,Facility 9,4,1,18.625,83.4
2026-05-05 16:00:00,S010,Facility 10,13,0,21.976923076923075,51.66923076923077
2026-05-05 16:00:00,S011,Facility 11,8,2,20.125,58.025
2026-05-05 16:00:00,S012,Facility 12,9,0,21.788888888888888,55.1125
2026-05-05 16:00:00,S013,Facility 13,6,0,22.55,61.28333333333333
2026-05-05 16:00:00,S014,Facility 14,8,2,21.400000000000002,46.42857142857143
2026-05-05 17:00:00,S001,Facility 1,9,0,20.444444444444443,49.4125
2026-05-05 17:00:00,S002,Facility 2,5,0,25.619999999999997,69.375
2026-05-05 17:00:00,S003,Facility 3,9,0,21.9,44.575
2026-05-05 17:00:00,S004,Facility 4,2,0,24.65,63.45
2026-05-05 17:00:00,S005,Facility 5,3,1,19.933333333333334,38.699999999999996
2026-05-05 17:00:00,S006,Facility 6,7,1,22.62857142857143,45.142857142857146
2026-05-05 17:00:00,S007,Facility 7,6,1,22.983333333333334,40.28333333333333
2026-05-05 17:00:00,S008,Facility 8,6,2,23.650000000000002,49.4
2026-05-05 17:00:00,S009,Facility 9,6,0,20.366666666666667,53.620000000000005
2026-05-05 17:00:00,S010,Facility 10,10,4,20.990000000000002,74.025
2026-05-05 17:00:00,S011,Facility 11,2,1,21.3,10.100000000000001
2026-05-05 17:00:00,S012,Facility 12,9,3,19.677777777777777,47.37777777777777
2026-05-05 17:00:00,S013,Facility 13,7,2,23.285714285714285,36.17142857142857
2026-05-05 17:00:00,S014,Facility 14,4,0,17.9,75.89999999999999
2026-05-05 18:00:00,S001,Facility 1,9,1,22.37777777777778,41.375
2026-05-05 18:00:00,S002,Facility 2,5,0,20.64,43.36
2026-05-05 18:00:00,S003,Facility 3,16,1,21.775,47.0125
2026-05-05 18:00:00,S004,Facility 4,1,0,26.9,44.9
2026-05-05 18:00:00,S005,Facility 5,4,2,17.9,58.4
2026-05-05 18:00:00,S006,Facility 6,4,0,17.6,55.099999999999994
2026-05-05 18:00:00,S007,Facility 7,5,0,23.16,41.58
2026-05-05 18:00:00,S008,Facility 8,6,0,21.8,19.966666666666665
2026-05-05 18:00:00,S009,Facility 9,6,0,18.650000000000002,60.42
2026-05-05 18:00:00,S010,Facility 10,13,1,23.346153846153847,50.324999999999996
2026-05-05 18:00:00,S011,Facility 11,7,2,23.842857142857145,69.7
2026-05-05 18:00:00,S012,Facility 12,4,1,20.75,44.7
2026-05-05 18:00:00,S013,Facility 13,11,2,23.336363636363636,49.28888888888889
2026-05-05 18:00:00,S014,Facility 14,5,0,22.82,57.050000000000004
2026-05-05 19:00:00,S001,Facility 1,13,2,22.63076923076923,32.22
2026-05-05 19:00:00,S002,Facility 2,2,0,21.950000000000003,25.200000000000003
2026-05-05 19:00:00,S003,Facility 3,8,0,18.2625,51.885714285714286
2026-05-05 19:00:00,S004,Facility 4,2,1,20.3,50.1
2026-05-05 19:00:00,S005,Facility 5,2,0,23.1,53.8
2026-05-05 19:00:00,S006,Facility 6,5,0,18.9,67.16666666666667
2026-05-05 19:00:00,S008,Facility 8,8,3,22.475,47.028571428571425
2026-05-05 19:00:00,S009,Facility 9,11,0,21.963636363636365,71.17999999999999
2026-05-05 19:00:00,S010,Facility 10,9,0,22.9,48.35555555555556
2026-05-05 19:00:00,S011,Facility 11,2,1,19.200000000000003,43.1
2026-05-05 19:00:00,S012,Facility 12,11,2,18.490909090909092,53.5
2026-05-05 19:00:00,S013,Facility 13,9,2,20.633333333333333,49.511111111111106
2026-05-05 19:00:00,S014,Facility 14,7,0,23.099999999999998,55.85
2026-05-05 20:00:00,S001,Facility 1,8,0,24.3875,59.875
2026-05-05 20:00:00,S002,Facility 2,5,1,19.86,66.4
2026-05-05 20:00:00,S003,Facility 3,7,0,20.514285714285712,26.25714285714286
2026-05-05 20:00:00,S004,Facility 4,5,2,23.66,27.740000000000002
2026-05-05 20:00:00,S005,Facility 5,5,1,19.4,58.325
2026-05-05 20:00:00,S006,Facility 6,4,0,20.65,54.8
2026-05-05 20:00:00,S007,Facility 7,3,0,20.066666666666666,26.0
